id,travel_date,line_name,direction,passengers,sales_amount,sales_count,refund_count,refund_amount,seats,train_operations,inserted_at,updated_at
17833,2023-11-14,경전선,상행,7517,425581600,10167,3816,139053700,8793,14,2025-10-05 05:06:54.147638+00,2025-10-05 05:06:54.147638+00
17834,2023-11-14,경전선,하행,8833,460680000,11664,4169,145164200,8855,14,2025-10-05 05:06:54.147638+00,2025-10-05 05:06:54.147638+00
17835,2023-11-14,동해선,상행,4702,337026100,8872,5023,138586300,7885,16,2025-10-05 05:06:54.147638+00,2025-10-05 05:06:54.147638+00
17836,2023-11-14,동해선,하행,6179,322026700,8577,3495,91235300,7916,16,2025-10-05 05:06:54.147638+00,2025-10-05 05:06:54.147638+00
17837,2023-11-14,전라선,상행,9108,440171800,12066,4702,146730900,10945,18,2025-10-05 05:06:54.147638+00,2025-10-05 05:06:54.147638+00
17838,2023-11-14,전라선,하행,9055,426085000,11688,4312,134777300,10945,18,2025-10-05 05:06:54.147638+00,2025-10-05 05:06:54.147638+00
17839,2023-11-14,중부내륙선,상행,106,934800,97,7,39900,1524,4,2025-10-05 05:06:54.147638+00,2025-10-05 05:06:54.147638+00
17840,2023-11-14,중부내륙선,하행,113,1087900,111,18,129100,1524,4,2025-10-05 05:06:54.147638+00,2025-10-05 05:06:54.147638+00
17841,2023-11-14,중앙선,상행,2249,50050200,2612,763,11563800,2667,7,2025-10-05 05:06:54.147638+00,2025-10-05 05:06:54.147638+00
17842,2023-11-14,중앙선,하행,2182,51446000,2592,871,14320800,2667,7,2025-10-05 05:06:54.147638+00,2025-10-05 05:06:54.147638+00
17843,2023-11-14,호남선,상행,12612,671238100,16507,6029,210664700,18483,27,2025-10-05 05:06:54.147638+00,2025-10-05 05:06:54.147638+00
17844,2023-11-14,호남선,하행,12108,677312700,15581,5783,214369300,18483,27,2025-10-05 05:06:54.147638+00,2025-10-05 05:06:54.147638+00
17845,2023-11-15,강릉선,상행,5412,168328200,7058,2807,54576400,6858,18,2025-10-05 05:06:55.536135+00,2025-10-05 05:06:55.536135+00
17846,2023-11-15,강릉선,하행,5469,171488100,7074,2839,54624900,6858,18,2025-10-05 05:06:55.536135+00,2025-10-05 05:06:55.536135+00
17847,2023-11-15,경부선,상행,42963,2354318900,53576,19779,736227700,49375,57,2025-10-05 05:06:55.536135+00,2025-10-05 05:06:55.536135+00
17848,2023-11-15,경부선,하행,45740,2607833000,54957,20091,803100700,48420,56,2025-10-05 05:06:55.536135+00,2025-10-05 05:06:55.536135+00
17849,2023-11-15,경전선,상행,7689,439430000,10435,3959,146266300,8917,14,2025-10-05 05:06:55.536135+00,2025-10-05 05:06:55.536135+00
17850,2023-11-15,경전선,하행,9463,485130700,12562,4594,153466400,8855,14,2025-10-05 05:06:55.536135+00,2025-10-05 05:06:55.536135+00
17851,2023-11-15,동해선,상행,7763,370604100,9731,3403,107382600,8009,16,2025-10-05 05:06:55.536135+00,2025-10-05 05:06:55.536135+00
17852,2023-11-15,동해선,하행,7780,360332900,9691,3329,103884200,7978,16,2025-10-05 05:06:55.536135+00,2025-10-05 05:06:55.536135+00
17853,2023-11-15,전라선,상행,9935,479800300,13263,5381,166354500,11009,18,2025-10-05 05:06:55.536135+00,2025-10-05 05:06:55.536135+00
17854,2023-11-15,전라선,하행,9417,450304500,12341,4749,152703100,11009,18,2025-10-05 05:06:55.536135+00,2025-10-05 05:06:55.536135+00
17855,2023-11-15,중부내륙선,상행,112,1047300,102,16,94500,1524,4,2025-10-05 05:06:55.536135+00,2025-10-05 05:06:55.536135+00
17856,2023-11-15,중부내륙선,하행,107,982500,101,10,62800,1524,4,2025-10-05 05:06:55.536135+00,2025-10-05 05:06:55.536135+00
17857,2023-11-15,중앙선,상행,2351,54419200,2787,879,13733200,2667,7,2025-10-05 05:06:55.536135+00,2025-10-05 05:06:55.536135+00
17858,2023-11-15,중앙선,하행,2126,51943200,2578,882,13868300,2667,7,2025-10-05 05:06:55.536135+00,2025-10-05 05:06:55.536135+00
17859,2023-11-15,호남선,상행,13059,720652900,17709,6851,238372900,18452,27,2025-10-05 05:06:55.536135+00,2025-10-05 05:06:55.536135+00
17860,2023-11-15,호남선,하행,12346,691472500,16253,6204,226961700,18452,27,2025-10-05 05:06:55.536135+00,2025-10-05 05:06:55.536135+00
17861,2023-11-16,강릉선,상행,5978,189771700,8361,3402,65421600,6858,18,2025-10-05 05:06:55.536135+00,2025-10-05 05:06:55.536135+00
17862,2023-11-16,강릉선,하행,5753,193222200,7894,3407,67996900,6858,18,2025-10-05 05:06:55.536135+00,2025-10-05 05:06:55.536135+00
17863,2023-11-16,경부선,상행,47274,2688059600,62557,24711,903332400,49311,57,2025-10-05 05:06:55.536135+00,2025-10-05 05:06:55.536135+00
17864,2023-11-16,경부선,하행,52306,3192042100,68040,27526,1095651500,48356,56,2025-10-05 05:06:55.536135+00,2025-10-05 05:06:55.536135+00
17865,2023-11-16,경전선,상행,8698,511822100,12463,5079,182182700,8824,14,2025-10-05 05:06:55.536135+00,2025-10-05 05:06:55.536135+00
17866,2023-11-16,경전선,하행,10569,553394600,14965,6112,193338200,8824,14,2025-10-05 05:06:55.536135+00,2025-10-05 05:06:55.536135+00
17867,2023-11-16,동해선,상행,8510,427533400,11531,4570,141941200,7885,16,2025-10-05 05:06:55.536135+00,2025-10-05 05:06:55.536135+00
17868,2023-11-16,동해선,하행,8282,403835900,10936,4226,133149800,7885,16,2025-10-05 05:06:55.536135+00,2025-10-05 05:06:55.536135+00
17869,2023-11-16,전라선,상행,10695,533404100,15180,6684,201239100,10945,18,2025-10-05 05:06:55.536135+00,2025-10-05 05:06:55.536135+00
17870,2023-11-16,전라선,하행,10773,552264900,14850,6278,201277300,10914,18,2025-10-05 05:06:55.536135+00,2025-10-05 05:06:55.536135+00
17871,2023-11-16,중부내륙선,상행,202,2010400,223,37,265100,1524,4,2025-10-05 05:06:55.536135+00,2025-10-05 05:06:55.536135+00
17872,2023-11-16,중부내륙선,하행,106,1046500,114,19,145400,1524,4,2025-10-05 05:06:55.536135+00,2025-10-05 05:06:55.536135+00
17873,2023-11-16,중앙선,상행,2801,62853400,3670,1292,17235100,2667,7,2025-10-05 05:06:55.536135+00,2025-10-05 05:06:55.536135+00
17874,2023-11-16,중앙선,하행,2359,59814500,3020,1157,18896900,2667,7,2025-10-05 05:06:55.536135+00,2025-10-05 05:06:55.536135+00
17875,2023-11-16,호남선,상행,14591,840037400,20787,8611,297888600,18452,27,2025-10-05 05:06:55.536135+00,2025-10-05 05:06:55.536135+00
17876,2023-11-16,호남선,하행,14013,811475700,19248,7893,282261900,18452,27,2025-10-05 05:06:55.536135+00,2025-10-05 05:06:55.536135+00
17877,2023-11-17,강릉선,상행,9196,309496100,13933,6825,111996200,9525,25,2025-10-05 05:06:55.536135+00,2025-10-05 05:06:55.536135+00
17878,2023-11-17,강릉선,하행,9954,368863800,15159,8269,149259000,9906,26,2025-10-05 05:06:55.536135+00,2025-10-05 05:06:55.536135+00
17879,2023-11-17,경부선,상행,68509,4299251900,102844,49987,1675470800,57970,66,2025-10-05 05:06:55.536135+00,2025-10-05 05:06:55.536135+00
17880,2023-11-17,경부선,하행,75745,5010237200,119239,62399,2060587100,57015,65,2025-10-05 05:06:55.536135+00,2025-10-05 05:06:55.536135+00
17881,2023-11-17,경전선,상행,13971,826558900,22916,11717,336825800,10371,18,2025-10-05 05:06:55.536135+00,2025-10-05 05:06:55.536135+00
17882,2023-11-17,경전선,하행,14662,823024900,23667,12245,337827700,10371,18,2025-10-05 05:06:55.536135+00,2025-10-05 05:06:55.536135+00
17883,2023-11-17,동해선,상행,11462,608569800,17878,8612,231243000,7947,16,2025-10-05 05:06:55.536135+00,2025-10-05 05:06:55.536135+00
17884,2023-11-17,동해선,하행,10851,573251100,17110,8644,224997400,7947,16,2025-10-05 05:06:55.536135+00,2025-10-05 05:06:55.536135+00
17885,2023-11-17,전라선,상행,16220,821748100,26948,14949,355109700,12217,20,2025-10-05 05:06:55.536135+00,2025-10-05 05:06:55.536135+00
17886,2023-11-17,전라선,하행,14103,759448400,21745,11801,314840900,12217,20,2025-10-05 05:06:55.536135+00,2025-10-05 05:06:55.536135+00
17887,2023-11-17,중부내륙선,상행,223,2118000,258,32,242700,1524,4,2025-10-05 05:06:55.536135+00,2025-10-05 05:06:55.536135+00
17888,2023-11-17,중부내륙선,하행,165,1562800,167,23,156500,1524,4,2025-10-05 05:06:55.536135+00,2025-10-05 05:06:55.536135+00
17889,2023-11-17,중앙선,상행,3242,83197500,5021,2369,29024700,2667,7,2025-10-05 05:06:55.536135+00,2025-10-05 05:06:55.536135+00
17890,2023-11-17,중앙선,하행,2988,85727100,4595,2392,32719500,2667,7,2025-10-05 05:06:55.536135+00,2025-10-05 05:06:55.536135+00
17891,2023-11-17,호남선,상행,19777,1233926400,32576,17478,523007700,19312,28,2025-10-05 05:06:55.536135+00,2025-10-05 05:06:55.536135+00
17892,2023-11-17,호남선,하행,20540,1258598700,34113,18448,529394100,19312,28,2025-10-05 05:06:55.536135+00,2025-10-05 05:06:55.536135+00
17893,2023-11-18,강릉선,상행,10358,372322800,14646,7743,156713500,10668,28,2025-10-05 05:06:55.536135+00,2025-10-05 05:06:55.536135+00
17894,2023-11-18,강릉선,하행,11144,427169300,16496,9882,191882600,10668,28,2025-10-05 05:06:55.536135+00,2025-10-05 05:06:55.536135+00
17895,2023-11-18,경부선,상행,75515,4797241000,109764,54987,1978698800,58956,67,2025-10-05 05:06:55.536135+00,2025-10-05 05:06:55.536135+00
17896,2023-11-18,경부선,하행,75358,4706558400,109424,55746,1958447300,58001,66,2025-10-05 05:06:55.536135+00,2025-10-05 05:06:55.536135+00
17897,2023-11-18,경전선,상행,13406,787226400,21036,10799,334470500,10340,18,2025-10-05 05:06:55.536135+00,2025-10-05 05:06:55.536135+00
17898,2023-11-18,경전선,하행,16491,906863500,25323,12917,373337400,10340,18,2025-10-05 05:06:55.536135+00,2025-10-05 05:06:55.536135+00
17899,2023-11-18,동해선,상행,11888,650069600,18141,9134,275310000,7916,16,2025-10-05 05:06:55.536135+00,2025-10-05 05:06:55.536135+00
17900,2023-11-18,동해선,하행,12113,673580700,19406,10153,290259900,7916,16,2025-10-05 05:06:55.536135+00,2025-10-05 05:06:55.536135+00
17901,2023-11-18,전라선,상행,16773,879052900,26412,14788,394370600,12753,21,2025-10-05 05:06:55.536135+00,2025-10-05 05:06:55.536135+00
17902,2023-11-18,전라선,하행,17976,967820200,28027,16121,436558800,12722,21,2025-10-05 05:06:55.536135+00,2025-10-05 05:06:55.536135+00
17903,2023-11-18,중부내륙선,상행,189,1908400,171,26,304200,1524,4,2025-10-05 05:06:55.536135+00,2025-10-05 05:06:55.536135+00
17904,2023-11-18,중부내륙선,하행,193,2022800,176,41,375500,1524,4,2025-10-05 05:06:55.536135+00,2025-10-05 05:06:55.536135+00
17905,2023-11-18,중앙선,상행,3444,96171400,4907,2497,38189400,3048,8,2025-10-05 05:06:55.536135+00,2025-10-05 05:06:55.536135+00
17906,2023-11-18,중앙선,하행,3725,115517300,5449,2977,49793100,3048,8,2025-10-05 05:06:55.536135+00,2025-10-05 05:06:55.536135+00
17907,2023-11-18,호남선,상행,20233,1267849000,31683,17145,563797200,19376,28,2025-10-05 05:06:55.536135+00,2025-10-05 05:06:55.536135+00
