id,game_date,home_team,away_team,stadium,region,note
6919,2023-09-08,NC,롯데,창원,창원,
6920,2023-09-08,두산,삼성,잠실,서울,
6921,2023-09-08,키움,한화,고척,서울,
6922,2023-09-09,KIA,LG,광주,광주,
6923,2023-09-09,KT,SSG,수원,수원,
6924,2023-09-09,NC,롯데,창원,창원,
6925,2023-09-09,두산,삼성,잠실,서울,
6926,2023-09-09,키움,한화,고척,서울,
6927,2023-09-10,KIA,LG,광주,광주,
6928,2023-09-10,KT,SSG,수원,수원,
6929,2023-09-10,NC,롯데,창원,창원,
6930,2023-09-10,두산,삼성,잠실,서울,
6931,2023-09-10,키움,한화,고척,서울,
6932,2023-09-12,SSG,KT,인천,인천,
6933,2023-09-12,두산,한화,잠실,서울,
6934,2023-09-12,롯데,NC,사직,부산,
6935,2023-09-12,삼성,KIA,대구,대구,
6936,2023-09-13,KIA,롯데,광주,광주,
6937,2023-09-13,NC,KT,창원,창원,
6938,2023-09-13,두산,SSG,잠실,서울,우천취소
6939,2023-09-14,KIA,롯데,광주,광주,우천취소
6940,2023-09-14,NC,LG,창원,창원,우천취소
6941,2023-09-14,두산,SSG,잠실,서울,
6942,2023-09-14,삼성,KT,대구,대구,
6943,2023-09-15,KIA,두산,광주,광주,
6944,2023-09-15,NC,삼성,창원,창원,
6945,2023-09-15,롯데,키움,사직,부산,
6946,2023-09-15,한화,LG,대전,대전,
6947,2023-09-16,KIA,두산,광주,광주,우천취소
6948,2023-09-16,LG,SSG,잠실,서울,
6949,2023-09-16,NC,삼성,창원,창원,우천취소
6950,2023-09-16,롯데,키움,사직,부산,우천취소
6951,2023-09-16,한화,KT,한밭,대전,우천취소
6952,2023-09-17,KIA,두산,광주,광주,
6953,2023-09-17,LG,SSG,잠실,서울,
6954,2023-09-17,삼성,롯데,대구,대구,
6955,2023-09-17,한화,KT,대전,대전,
6956,2023-09-18,KIA,두산,광주,광주,
6957,2023-09-18,한화,KT,대전,대전,
6958,2023-09-19,KIA,LG,광주,광주,
6959,2023-09-19,KT,삼성,수원,수원,
6960,2023-09-19,두산,NC,잠실,서울,
6961,2023-09-19,롯데,키움,사직,부산,
6962,2023-09-19,한화,SSG,대전,대전,
6963,2023-09-20,KIA,키움,광주,광주,우천취소
6964,2023-09-20,KT,LG,수원,수원,우천취소
6965,2023-09-20,두산,NC,잠실,서울,우천취소
6966,2023-09-20,삼성,SSG,대구,대구,우천취소
6967,2023-09-20,한화,롯데,한밭,대전,우천취소
6968,2023-09-21,KT,롯데,수원,수원,
6969,2023-09-21,SSG,LG,인천,인천,
6970,2023-09-21,삼성,두산,대구,대구,
6971,2023-09-21,키움,NC,고척,서울,
6972,2023-09-21,한화,KIA,대전,대전,
6973,2023-09-22,KIA,KT,광주,광주,
6974,2023-09-22,LG,NC,잠실,서울,
6975,2023-09-22,SSG,롯데,인천,인천,
6976,2023-09-22,삼성,두산,대구,대구,
6977,2023-09-22,한화,키움,대전,대전,
6978,2023-09-23,KIA,KT,광주,광주,
6979,2023-09-23,LG,한화,잠실,서울,
6980,2023-09-23,NC,두산,창원,창원,
6981,2023-09-23,SSG,롯데,인천,인천,
6982,2023-09-24,KIA,KT,광주,광주,
6983,2023-09-24,LG,한화,잠실,서울,
6984,2023-09-24,NC,두산,창원,창원,
6985,2023-09-24,SSG,롯데,인천,인천,
6986,2023-09-26,LG,KT,잠실,서울,우천취소
6987,2023-09-26,NC,KIA,창원,창원,
6988,2023-09-26,SSG,두산,문학,인천,우천취소
6989,2023-09-26,한화,삼성,한밭,대전,우천취소
6990,2023-09-27,LG,KT,잠실,서울,
6991,2023-09-27,NC,KIA,창원,창원,
6992,2023-09-27,SSG,두산,인천,인천,
6993,2023-09-27,한화,삼성,대전,대전,
6994,2023-09-28,LG,삼성,잠실,서울,
6995,2023-09-28,NC,KIA,창원,창원,
6996,2023-09-28,롯데,한화,사직,부산,
6997,2023-09-28,키움,SSG,고척,서울,
6998,2023-09-29,두산,LG,잠실,서울,
6999,2023-09-29,롯데,한화,사직,부산,
7000,2023-09-29,키움,KIA,고척,서울,
7001,2023-09-30,SSG,KIA,인천,인천,
7002,2023-09-30,두산,LG,잠실,서울,
7003,2023-09-30,삼성,NC,대구,대구,
7004,2023-10-01,KT,키움,수원,수원,
7005,2023-10-01,SSG,KIA,인천,인천,
7006,2023-10-01,두산,LG,잠실,서울,
7007,2023-10-01,롯데,삼성,사직,부산,
7008,2023-10-01,한화,NC,대전,대전,
7009,2023-10-02,KT,LG,수원,수원,
7010,2023-10-02,두산,키움,잠실,서울,
7011,2023-10-02,롯데,삼성,사직,부산,
7012,2023-10-02,한화,NC,대전,대전,
7013,2023-10-03,KT,KIA,수원,수원,
7014,2023-10-03,SSG,NC,인천,인천,
7015,2023-10-03,두산,키움,잠실,서울,
7016,2023-10-03,롯데,삼성,사직,부산,
7017,2023-10-04,KT,KIA,수원,수원,
7018,2023-10-04,SSG,NC,인천,인천,
7019,2023-10-04,롯데,LG,사직,부산,
7020,2023-10-04,삼성,한화,대구,대구,
7021,2023-10-05,KT,KIA,수원,수원,
7022,2023-10-05,SSG,NC,인천,인천,
7023,2023-10-05,롯데,LG,사직,부산,
7024,2023-10-05,삼성,한화,대구,대구,
7025,2023-10-06,KT,삼성,수원,수원,
7026,2023-10-06,LG,KIA,잠실,서울,
7027,2023-10-06,SSG,한화,인천,인천,
7028,2023-10-07,KT,한화,수원,수원,
7029,2023-10-07,NC,SSG,창원,창원,
7030,2023-10-07,두산,롯데,잠실,서울,
7031,2023-10-07,키움,LG,고척,서울,
7032,2023-10-08,KIA,삼성,광주,광주,
7033,2023-10-08,KT,한화,수원,수원,
7034,2023-10-08,NC,SSG,창원,창원,
7035,2023-10-08,두산,롯데,잠실,서울,
7036,2023-10-09,KIA,삼성,광주,광주,
7037,2023-10-09,LG,롯데,잠실,서울,
7038,2023-10-09,NC,한화,창원,창원,
7039,2023-10-10,KIA,SSG,광주,광주,
7040,2023-10-10,KT,두산,수원,수원,
7041,2023-10-10,LG,롯데,잠실,서울,
7042,2023-10-10,NC,한화,창원,창원,
7043,2023-10-10,키움,삼성,고척,서울,
7044,2023-10-11,KIA,키움,광주,광주,
7045,2023-10-11,롯데,두산,사직,부산,
7046,2023-10-12,KIA,롯데,광주,광주,
7047,2023-10-12,두산,NC,잠실,서울,
7048,2023-10-13,NC,LG,창원,창원,
7049,2023-10-13,SSG,키움,인천,인천,
7050,2023-10-13,두산,KIA,잠실,서울,
7051,2023-10-14,LG,두산,잠실,서울,
7052,2023-10-14,삼성,SSG,대구,대구,
7053,2023-10-14,한화,롯데,대전,대전,
7054,2023-10-15,LG,두산,잠실,서울,
7055,2023-10-15,NC,삼성,창원,창원,
7056,2023-10-15,한화,롯데,대전,대전,
7057,2023-10-16,KIA,NC,광주,광주,
7058,2023-10-16,두산,SSG,잠실,서울,
7059,2023-10-16,한화,롯데,대전,대전,
7060,2023-10-17,KIA,NC,광주,광주,
7061,2023-10-17,SSG,두산,인천,인천,
7062,2024-03-23,KIA,키움,광주,광주,
7063,2024-03-23,KT,삼성,수원,수원,
7064,2024-03-23,LG,한화,잠실,서울,
7065,2024-03-23,NC,두산,창원,창원,
7066,2024-03-23,SSG,롯데,인천,인천,
7067,2024-03-24,KIA,키움,광주,광주,우천취소
7068,2024-03-24,KT,삼성,수원,수원,
7069,2024-03-24,LG,한화,잠실,서울,
7070,2024-03-24,NC,두산,창원,창원,
7071,2024-03-24,SSG,롯데,인천,인천,
7072,2024-03-26,KIA,롯데,광주,광주,
7073,2024-03-26,KT,두산,수원,수원,
7074,2024-03-26,LG,삼성,잠실,서울,
7075,2024-03-26,NC,키움,창원,창원,
7076,2024-03-26,SSG,한화,인천,인천,
7077,2024-03-27,KIA,롯데,광주,광주,
7078,2024-03-27,KT,두산,수원,수원,
7079,2024-03-27,LG,삼성,잠실,서울,
7080,2024-03-27,NC,키움,창원,창원,
7081,2024-03-27,SSG,한화,인천,인천,
7082,2024-03-28,KIA,롯데,광주,광주,우천취소
7083,2024-03-28,KT,두산,수원,수원,
7084,2024-03-28,LG,삼성,잠실,서울,
7085,2024-03-28,NC,키움,창원,창원,우천취소
7086,2024-03-28,SSG,한화,인천,인천,
7087,2024-03-29,두산,KIA,잠실,서울,
7088,2024-03-29,롯데,NC,사직,부산,
7089,2024-03-29,삼성,SSG,대구,대구,
7090,2024-03-29,키움,LG,고척,서울,
7091,2024-03-29,한화,KT,대전,대전,
7092,2024-03-30,두산,KIA,잠실,서울,
7093,2024-03-30,롯데,NC,사직,부산,
7094,2024-03-30,삼성,SSG,대구,대구,
7095,2024-03-30,키움,LG,고척,서울,
7096,2024-03-30,한화,KT,대전,대전,
7097,2024-03-31,두산,KIA,잠실,서울,
7098,2024-03-31,롯데,NC,사직,부산,
7099,2024-03-31,삼성,SSG,대구,대구,
7100,2024-03-31,키움,LG,고척,서울,
7101,2024-03-31,한화,KT,대전,대전,
7102,2024-04-02,KT,KIA,수원,수원,
7103,2024-04-02,LG,NC,잠실,서울,
7104,2024-04-02,SSG,두산,인천,인천,
7105,2024-04-02,삼성,키움,대구,대구,
7106,2024-04-02,한화,롯데,대전,대전,
7107,2024-04-03,KT,KIA,수원,수원,
7108,2024-04-03,LG,NC,잠실,서울,
7109,2024-04-03,SSG,두산,인천,인천,
7110,2024-04-03,삼성,키움,대구,대구,우천취소
7111,2024-04-03,한화,롯데,한밭,대전,우천취소
7112,2024-04-04,KT,KIA,수원,수원,
7113,2024-04-04,LG,NC,잠실,서울,
7114,2024-04-04,SSG,두산,인천,인천,
7115,2024-04-04,삼성,키움,대구,대구,
7116,2024-04-04,한화,롯데,대전,대전,
7117,2024-04-05,KIA,삼성,광주,광주,
7118,2024-04-05,LG,KT,잠실,서울,
7119,2024-04-05,NC,SSG,창원,창원,
7120,2024-04-05,롯데,두산,사직,부산,
7121,2024-04-05,키움,한화,고척,서울,
7122,2024-04-06,KIA,삼성,광주,광주,
7123,2024-04-06,LG,KT,잠실,서울,
7124,2024-04-06,NC,SSG,창원,창원,
7125,2024-04-06,롯데,두산,사직,부산,
7126,2024-04-06,키움,한화,고척,서울,
7127,2024-04-07,KIA,삼성,광주,광주,
7128,2024-04-07,LG,KT,잠실,서울,
7129,2024-04-07,NC,SSG,창원,창원,
7130,2024-04-07,롯데,두산,사직,부산,
7131,2024-04-07,키움,한화,고척,서울,
7132,2024-04-09,KIA,LG,광주,광주,
7133,2024-04-09,NC,KT,창원,창원,
7134,2024-04-09,SSG,키움,인천,인천,
7135,2024-04-09,두산,한화,잠실,서울,
7136,2024-04-09,롯데,삼성,사직,부산,
7137,2024-04-10,KIA,LG,광주,광주,
7138,2024-04-10,NC,KT,창원,창원,
7139,2024-04-10,SSG,키움,인천,인천,
7140,2024-04-10,두산,한화,잠실,서울,
7141,2024-04-10,롯데,삼성,사직,부산,
7142,2024-04-11,KIA,LG,광주,광주,
7143,2024-04-11,NC,KT,창원,창원,
7144,2024-04-11,SSG,키움,인천,인천,
7145,2024-04-11,두산,한화,잠실,서울,
7146,2024-04-11,롯데,삼성,사직,부산,
7147,2024-04-12,KT,SSG,수원,수원,
7148,2024-04-12,두산,LG,잠실,서울,
7149,2024-04-12,삼성,NC,대구,대구,
7150,2024-04-12,키움,롯데,고척,서울,
7151,2024-04-12,한화,KIA,대전,대전,
7152,2024-04-13,KT,SSG,수원,수원,
7153,2024-04-13,두산,LG,잠실,서울,
7154,2024-04-13,삼성,NC,대구,대구,
7155,2024-04-13,키움,롯데,고척,서울,
7156,2024-04-13,한화,KIA,대전,대전,
7157,2024-04-14,KT,SSG,수원,수원,
7158,2024-04-14,두산,LG,잠실,서울,
7159,2024-04-14,삼성,NC,대구,대구,
7160,2024-04-14,키움,롯데,고척,서울,
7161,2024-04-14,한화,KIA,대전,대전,
7162,2024-04-16,LG,롯데,잠실,서울,
7163,2024-04-16,NC,한화,창원,창원,
7164,2024-04-16,SSG,KIA,인천,인천,
7165,2024-04-16,삼성,두산,대구,대구,
7166,2024-04-16,키움,KT,고척,서울,
7167,2024-04-17,LG,롯데,잠실,서울,
7168,2024-04-17,NC,한화,창원,창원,
7169,2024-04-17,SSG,KIA,인천,인천,
7170,2024-04-17,삼성,두산,대구,대구,
7171,2024-04-17,키움,KT,고척,서울,
7172,2024-04-18,LG,롯데,잠실,서울,
7173,2024-04-18,NC,한화,창원,창원,우천취소
7174,2024-04-18,SSG,KIA,인천,인천,
7175,2024-04-18,삼성,두산,대구,대구,
7176,2024-04-18,키움,KT,고척,서울,
7177,2024-04-19,KIA,NC,광주,광주,
7178,2024-04-19,SSG,LG,인천,인천,
7179,2024-04-19,두산,키움,잠실,서울,
7180,2024-04-19,롯데,KT,사직,부산,
7181,2024-04-19,한화,삼성,대전,대전,
7182,2024-04-20,KIA,NC,광주,광주,
7183,2024-04-20,SSG,LG,문학,인천,우천취소
7184,2024-04-20,두산,키움,잠실,서울,우천취소
7185,2024-04-20,롯데,KT,사직,부산,우천취소
7186,2024-04-20,한화,삼성,대전,대전,
7187,2024-04-21,KIA,NC,광주,광주,
7188,2024-04-21,SSG,LG,인천,인천,
7189,2024-04-21,두산,키움,잠실,서울,
7190,2024-04-21,롯데,KT,사직,부산,
7191,2024-04-21,한화,삼성,대전,대전,
7192,2024-04-23,KT,한화,수원,수원,
7193,2024-04-23,두산,NC,잠실,서울,
7194,2024-04-23,롯데,SSG,사직,부산,우천취소
7195,2024-04-23,삼성,LG,대구,대구,
7196,2024-04-23,키움,KIA,고척,서울,
7197,2024-04-24,KT,한화,수원,수원,
7198,2024-04-24,두산,NC,잠실,서울,
7199,2024-04-24,롯데,SSG,사직,부산,
7200,2024-04-24,삼성,LG,대구,대구,
7201,2024-04-24,키움,KIA,고척,서울,
7202,2024-04-25,KT,한화,수원,수원,
7203,2024-04-25,두산,NC,잠실,서울,
7204,2024-04-25,롯데,SSG,사직,부산,
7205,2024-04-25,삼성,LG,대구,대구,
7206,2024-04-25,키움,KIA,고척,서울,
7207,2024-04-26,LG,KIA,잠실,서울,
7208,2024-04-26,NC,롯데,창원,창원,
7209,2024-04-26,SSG,KT,인천,인천,
7210,2024-04-26,키움,삼성,고척,서울,
7211,2024-04-26,한화,두산,대전,대전,
7212,2024-04-27,LG,KIA,잠실,서울,
7213,2024-04-27,NC,롯데,창원,창원,
7214,2024-04-27,SSG,KT,인천,인천,
7215,2024-04-27,키움,삼성,고척,서울,
7216,2024-04-27,한화,두산,대전,대전,
7217,2024-04-28,LG,KIA,잠실,서울,
7218,2024-04-28,NC,롯데,창원,창원,
7219,2024-04-28,SSG,KT,인천,인천,
7220,2024-04-28,키움,삼성,고척,서울,
7221,2024-04-28,한화,두산,대전,대전,
7222,2024-04-30,KIA,KT,광주,광주,
7223,2024-04-30,NC,LG,창원,창원,
7224,2024-04-30,두산,삼성,잠실,서울,
7225,2024-04-30,롯데,키움,사직,부산,
7226,2024-04-30,한화,SSG,대전,대전,
7227,2024-05-01,KIA,KT,광주,광주,
7228,2024-05-01,NC,LG,창원,창원,
7229,2024-05-01,두산,삼성,잠실,서울,
7230,2024-05-01,롯데,키움,사직,부산,
7231,2024-05-01,한화,SSG,대전,대전,
7232,2024-05-02,KIA,KT,광주,광주,
7233,2024-05-02,NC,LG,창원,창원,
7234,2024-05-02,두산,삼성,잠실,서울,
7235,2024-05-02,롯데,키움,사직,부산,
7236,2024-05-02,한화,SSG,대전,대전,
7237,2024-05-03,KIA,한화,광주,광주,
7238,2024-05-03,KT,키움,수원,수원,
7239,2024-05-03,LG,두산,잠실,서울,
7240,2024-05-03,SSG,NC,인천,인천,
7241,2024-05-03,삼성,롯데,대구,대구,
7242,2024-05-04,KIA,한화,광주,광주,
7243,2024-05-04,KT,키움,수원,수원,
7244,2024-05-04,LG,두산,잠실,서울,
7245,2024-05-04,SSG,NC,인천,인천,
7246,2024-05-04,삼성,롯데,대구,대구,
7247,2024-05-05,KIA,한화,광주,광주,우천취소
7248,2024-05-05,KT,키움,수원,수원,우천취소
7249,2024-05-05,LG,두산,잠실,서울,우천취소
7250,2024-05-05,SSG,NC,문학,인천,우천취소
7251,2024-05-05,삼성,롯데,대구,대구,우천취소
7252,2024-05-07,KT,NC,수원,수원,우천취소
7253,2024-05-07,LG,SSG,잠실,서울,
7254,2024-05-07,롯데,한화,사직,부산,우천취소
7255,2024-05-07,삼성,KIA,대구,대구,우천취소
7256,2024-05-07,키움,두산,고척,서울,
7257,2024-05-08,KT,NC,수원,수원,
7258,2024-05-08,LG,SSG,잠실,서울,
7259,2024-05-08,롯데,한화,사직,부산,
7260,2024-05-08,삼성,KIA,대구,대구,
7261,2024-05-08,키움,두산,고척,서울,
7262,2024-05-09,KT,NC,수원,수원,
7263,2024-05-09,LG,SSG,잠실,서울,
7264,2024-05-09,롯데,한화,사직,부산,
7265,2024-05-09,삼성,KIA,대구,대구,
7266,2024-05-09,키움,두산,고척,서울,
7267,2024-05-10,KIA,SSG,광주,광주,
7268,2024-05-10,NC,삼성,창원,창원,
7269,2024-05-10,두산,KT,잠실,서울,
7270,2024-05-10,롯데,LG,사직,부산,
7271,2024-05-10,한화,키움,대전,대전,
7272,2024-05-11,KIA,SSG,광주,광주,우천취소
7273,2024-05-11,NC,삼성,창원,창원,
7274,2024-05-11,두산,KT,잠실,서울,우천취소
7275,2024-05-11,롯데,LG,사직,부산,
7276,2024-05-11,한화,키움,대전,대전,
7277,2024-05-12,KIA,SSG,광주,광주,
7278,2024-05-12,NC,삼성,창원,창원,
7279,2024-05-12,두산,KT,잠실,서울,
7280,2024-05-12,롯데,LG,사직,부산,
7281,2024-05-12,한화,키움,대전,대전,
7282,2024-05-14,KIA,두산,광주,광주,
7283,2024-05-14,KT,롯데,수원,수원,
7284,2024-05-14,LG,키움,잠실,서울,
7285,2024-05-14,SSG,삼성,인천,인천,
7286,2024-05-14,한화,NC,대전,대전,
7287,2024-05-15,KIA,두산,광주,광주,
7288,2024-05-15,KT,롯데,수원,수원,우천취소
7289,2024-05-15,LG,키움,잠실,서울,우천취소
7290,2024-05-15,SSG,삼성,문학,인천,우천취소
7291,2024-05-15,한화,NC,대전,대전,
7292,2024-05-16,KIA,두산,광주,광주,
7293,2024-05-16,KT,롯데,수원,수원,
7294,2024-05-16,LG,키움,잠실,서울,
7295,2024-05-16,SSG,삼성,인천,인천,
7296,2024-05-16,한화,NC,대전,대전,
7297,2024-05-17,KT,LG,수원,수원,
7298,2024-05-17,NC,KIA,창원,창원,
7299,2024-05-17,두산,롯데,잠실,서울,
7300,2024-05-17,삼성,한화,대구,대구,
7301,2024-05-17,키움,SSG,고척,서울,
7302,2024-05-18,KT,LG,수원,수원,
7303,2024-05-18,NC,KIA,창원,창원,
7304,2024-05-18,두산,롯데,잠실,서울,
7305,2024-05-18,삼성,한화,대구,대구,
7306,2024-05-18,키움,SSG,고척,서울,
7307,2024-05-19,KT,LG,수원,수원,
7308,2024-05-19,NC,KIA,창원,창원,
7309,2024-05-19,두산,롯데,잠실,서울,
7310,2024-05-19,삼성,한화,대구,대구,
7311,2024-05-19,키움,SSG,고척,서울,
7312,2024-05-21,두산,SSG,잠실,서울,
7313,2024-05-21,롯데,KIA,사직,부산,
7314,2024-05-21,삼성,KT,대구,대구,
7315,2024-05-21,키움,NC,고척,서울,
7316,2024-05-21,한화,LG,대전,대전,
7317,2024-05-22,두산,SSG,잠실,서울,
7318,2024-05-22,롯데,KIA,사직,부산,
7319,2024-05-22,삼성,KT,대구,대구,
7320,2024-05-22,키움,NC,고척,서울,
7321,2024-05-22,한화,LG,대전,대전,
7322,2024-05-23,두산,SSG,잠실,서울,
7323,2024-05-23,롯데,KIA,사직,부산,
7324,2024-05-23,삼성,KT,대구,대구,
7325,2024-05-23,키움,NC,고척,서울,
7326,2024-05-23,한화,LG,대전,대전,
7327,2024-05-24,KIA,두산,광주,광주,
7328,2024-05-24,KT,키움,수원,수원,
7329,2024-05-24,LG,NC,잠실,서울,
7330,2024-05-24,SSG,한화,인천,인천,
7331,2024-05-24,롯데,삼성,사직,부산,
7332,2024-05-25,KIA,두산,광주,광주,
7333,2024-05-25,KT,키움,수원,수원,
7334,2024-05-25,LG,NC,잠실,서울,
7335,2024-05-25,SSG,한화,인천,인천,
7336,2024-05-25,롯데,삼성,사직,부산,
7337,2024-05-26,KIA,두산,광주,광주,
7338,2024-05-26,KT,키움,수원,수원,우천취소
7339,2024-05-26,LG,NC,잠실,서울,
7340,2024-05-26,SSG,한화,문학,인천,우천취소
7341,2024-05-26,롯데,삼성,사직,부산,
7342,2024-05-28,NC,KIA,창원,창원,
7343,2024-05-28,SSG,LG,인천,인천,
7344,2024-05-28,두산,KT,잠실,서울,
7345,2024-05-28,삼성,키움,대구,대구,
7346,2024-05-28,한화,롯데,대전,대전,
7347,2024-05-29,NC,KIA,창원,창원,
7348,2024-05-29,SSG,LG,인천,인천,
7349,2024-05-29,두산,KT,잠실,서울,
7350,2024-05-29,삼성,키움,대구,대구,
7351,2024-05-29,한화,롯데,대전,대전,
7352,2024-05-30,NC,KIA,창원,창원,
7353,2024-05-30,SSG,LG,인천,인천,
7354,2024-05-30,두산,KT,잠실,서울,
7355,2024-05-30,삼성,키움,대구,대구,
7356,2024-05-30,한화,롯데,대전,대전,
7357,2024-05-31,KIA,KT,광주,광주,
7358,2024-05-31,두산,LG,잠실,서울,
7359,2024-05-31,롯데,NC,사직,부산,
7360,2024-05-31,삼성,한화,대구,대구,
7361,2024-05-31,키움,SSG,고척,서울,
7362,2024-06-01,KIA,KT,광주,광주,
7363,2024-06-01,두산,LG,잠실,서울,
7364,2024-06-01,롯데,NC,사직,부산,
7365,2024-06-01,삼성,한화,대구,대구,
7366,2024-06-01,키움,SSG,고척,서울,
7367,2024-06-02,KIA,KT,광주,광주,
7368,2024-06-02,두산,LG,잠실,서울,
7369,2024-06-02,롯데,NC,사직,부산,
7370,2024-06-02,삼성,한화,대구,대구,
7371,2024-06-02,키움,SSG,고척,서울,
7372,2024-06-04,KIA,롯데,광주,광주,
7373,2024-06-04,KT,한화,수원,수원,
7374,2024-06-04,LG,키움,잠실,서울,
7375,2024-06-04,NC,두산,창원,창원,
7376,2024-06-04,SSG,삼성,인천,인천,
7377,2024-06-05,KIA,롯데,광주,광주,
7378,2024-06-05,KT,한화,수원,수원,
7379,2024-06-05,LG,키움,잠실,서울,
